54	25.3.10	"Muthmann"	"10s128-2"	"10s128-2c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00	47,9%	"<p>"					
55	25.3.10	"Muthmann"	"10s128-3"	"10s128-3c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00	50,9%	"<p>"					
56	25.3.10	"Muthmann"	"10s126-1"	"10s126-1c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00	56,6%	"<p>"					
57	25.3.10	"Muthmann"	"10s126-2"	"10s126-2c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00	54,8%	"<p>"					
58	25.3.10	"Muthmann"	"10s126-3"	"10s126-3c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00	56,2%	"<p>"					
59	25.3.10	"Muthmann"	"10s130-1"	"10s130-1c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00	50,2%	"<p>"					
60	25.3.10	"Muthmann"	"10s130-2"	"10s130-2c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00	46,7%	"<p>"					
61	25.3.10	"Muthmann"	"10s130-3"	"10s130-3c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00	48,4%	"<p>"					
62	25.3.10	"Muthmann"	"Corning"	"Cor250310"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00		"Corning Substrat"					
63	29.3.10	"Bosquet"	"10L0395a-1-L"	"10L0395a-1-Ls1"	"Si-Wafer"	500,00	488	150	10	30,00	30,00	72,5%						
64	29.3.10	"Bosquet"	"10L0395a-1-2"	"10L0395a-1-2s1"	"Si-Wafer"	500,00	488	150	10	30,00	30,00	73,1%						
65	29.3.10	"Bosquet"	"10L0395a-1-3"	"10L0395a-1-3s1"	"Si-Wafer"	500,00	488	150	10	30,00	30,00	70,6%						
66	29.3.10	"Bosquet"	"10L0395b-1-3"	"10L0395b-1-3s1"	"Si-Wafer"	500,00	488	150	10	30,00	30,00	70,5%						
67	29.3.10	"Bosquet"	"10L0395a-2-2"	"10L0395a-2-2s1"	"Si-Wafer"	500,00	488	150	10	30,00	30,00	70,8%						
68	30.3.10	"Bosquet"	"10L0395b-2-2"	"10L0395b-2-2s1"	"Si-Wafer"	500,00	488	150	10	30,00	30,00	72,1%						
69	30.3.10	"Bosquet"	"10L0395a-2-1"	"10L0395a-2-1s1"	"Si-Wafer"	500,00	488	150	10	30,00	30,00	70,1%						
70	30.3.10	"Bosquet"	"10L0395b-2-1"	"10L0395b-2-1s1"	"Si-Wafer"	500,00	488	150	10	30,00	30,00	70,7%						
71	30.3.10	"Bosquet"	"10s142"	"10s142c1"	"Corning 1.1mm"	500,00	488	150	10	60,00	30,00	65,2%	"<p>"					
72	30.3.10	"Bosquet"	"10s143"	"10s143c1"	"Corning 1.1mm"	500,00	488	150	10	60,00	30,00	74,6%	"<n> Sehr dünn ~10nm?"					
73	30.3.10	"Bosquet"	"10s144"	"10s144c1"	"Corning 1.1mm"	500,00	488	150	10	60,00	30,00	80,8%						
74	30.3.10	"Bosquet"	"Corning"	"Cor300310"	"Corning 1.1mm"	500,00	488	150	10	60,00	30,00		"Corning Substrat"					
75	31.3.10	"ACME"	"jg0064-4"	"jg0064-4c1"	"Eagle2000"	500,00	488	150	10	60,00	30,00							
76	31.3.10	"ACME"	"jh0049-1"	"jh0049-1c1"	"Eagle2000"	500,00	488	150	10	60,00	30,00							
77	31.3.10	"Bosquet"	"10s146"	"10s146c1"	"Corning 1.1mm"	500,00	488	150	10	60,00	30,00	71,3%						
78	31.3.10	"Schicho"	"10L0424…0425-2"	"10L0425-2t1"	"ZnO geätzt"	500,00	488	150	10	30,00	30,00	40,5%						
79	31.3.10	"Schicho"	"10L0424…0425-3"	"10L0425-3t1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00	39,3%						
80	31.3.10	"Schicho"	"10L0424…0425-2"	"10L0425-2t2"	"ZnO geätzt"	668,00	647	200	10	30,00	30,00	2,2%						
81	31.3.10	"Schicho"	"10L0424…0425-3"	"10L0425-3t2"	"Corning 1.1mm"	668,00	647	200	10	30,00	30,00	3,0%						
82	1.4.10	"Ding"	"10c038"	"10c038c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00		"SiOx"					
83	1.4.10	"Ding"	"10c041"	"10c041c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00		"SiOx"					
84	1.4.10	"Ding"	"10c042"	"10c042c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00		"SiOx"					
85	1.4.10	"Ding"	"10c043"	"10c043c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00		"SiOx"					
86	1.4.10	"Bosquet"	"10s147"	"10s147c1"	"Corning 1.1mm"	500,00	488	150	10	60,00	30,00	70,6%						
87	1.4.10	"Schulte"	"09L0010-2"	"09L0010-2ru1"	"ZnO geätzt"	500,00	488	150	10	30,00	30,00		"Rückseite ZnO Substrat"					
